arxiv_id	title	summary	is_cond_mat	num_refs	num_refs_same_category
hep-ph/9909500	QED Effective Action at Finite Temperature: Two-Loop Dominance	We calculate the two-loop effective action of QED for arbitrary constant electromagnetic fields at finite temperature T in the limit of T much smaller than the electron mass. It is shown that in this regime the two-loop contribution always exceeds the influence of the one-loop part due to the thermal excitation of the internal photon. As an application, we study light propagation and photon splitting in the presence of a magnetic background field at low temperature. We furthermore discover a thermally induced contribution to pair production in electric fields.	0	44	22
hep-ph/9909503	Top quark decays into neutral Higgs bosons and gluon in the MSSM	Flavour changing neutral decays of the top quark are know to be extremely suppressed in the SM. This is especially so for the top quark decay into the SM Higgs boson, whose rate is less than 10^-13. However, it turns out that the decay modes t->c h, with h= h^0,H^0,A^0 any of the MSSM neutral Higgs bosons, can be much more gifted. In particular, the rate into the lightest CP-even Higgs boson h^0 -- which is an accessible decay mode across the whole MSSM parameter space -- is generally higher than the decay into glue, t->c g, even though the latter can also be considerably augmented in the MSSM. Our general conclusion is that the Higgs channel t->c h^0 can be the ``gold-plated'' top quark FCNC decay mode in the MSSM with rates that can reach 10^-4, i.e. already at the visible level for both LHC and LC.	0	9	9
hep-ph/9909565	alpha_s^3 conversion relation betweeen MS-bar and Euclidean quark masses	We report on the analytical calculation of NNNLO (of order alpha_s^3) conversion factor between the MS-bar quark mass and the one defined in the so-called Regularization Invariant scheme. The NNNLO contribution in the conversion factor turns out to be relatively large and comparable to the known NNLO term.	0	0	0
hep-th/9909013	Wilson Loops as Precursors	There is substantial evidence that string theory on AdS_5 x S_5 is a holographic theory in which the number of degrees of freedom scales as the area of the boundary in Planck units. Precisely how the theory can describe bulk physics using only surface degrees of freedom is not well understood. A particularly paradoxical situation involves an event deep in the interior of the bulk space. The event must be recorded in the (Schroedinger Picture) state vector of the boundary theory long before a signal, such as a gravitational wave, can propagate from the event to the boundary. In a previous paper with Polchinski, we argued that the "precursor" operators which carry information stored in the wave during the time when it vanishes in a neighborhood of the boundary are necessarily non-local. In this paper we argue that the precursors cannot be products of local gauge invariant operators such as the energy momentum tensor. In fact gauge theories have a class of intrinsically non-local operators which cannot be built from local gauge invariant objects. These are the Wilson loops. We show that the precursors can be identified with Wilson loops whose spatial size is dictated by the UV-IR connection.	0	37	34
hep-th/9909204	Self-Adjointness of the Dirac Hamiltonian and Vacuum Quantum Numbers Induced by a Singular External Field	Effects of fermion-vacuum polarization by a singular configuration of an external static vector field are considered in (2 + 1)-dimensional spacetime. Expressions for the induced vacuum charge and magnetic flux are obtained.	0	0	0
math-ph/9909029	A slow and careful Legendre transformation for singular Lagrangians	A comparative analysis of two different versions of the Legendre transformation is presented. We provide an almost complete although somewhat superficial review of the geometric background for analytical mechanics. Complete coordinate characterizations of all structures are provided. Intrinsic constructions of most of the objects are given. Examples of applications to a number of physical systems is given	0	0	0
nucl-th/9909025	A light-front description of electromagnetic form factors for $J \leq {3/2}$ hadrons	A review of the hadron electromagnetic form factors obtained in a light-front constituent quark model, based on the eigenfunctions of a mass operator, is presented. The relevance of different components in the q-q interaction for the description of hadron experimental form factors is analysed.	0	13	4
nucl-th/9909052	On the nucleon instability of heavy oxygen isotopes	The instability of the $^{26}$O nucleus with respect to decay through the two-neutron channel is investigated. It is shown that this isotope, unobserved in the fragmentation experiments, can exist as a narrow resonance in the system $^{24}$O+2n. A role of deformation in formation of the neutron-drip line in the region $N\sim 20$ is discussed.	0	0	0
quant-ph/9909048	On the Possibility of Unconditionally Secure Quantum Bit Commitment	This paper has been withdrawn by the author.	0	1	1
quant-ph/9909085	Completely Mixing Quantum Open Systems and Quantum Fractals	Departing from classical concepts of ergodic theory, formulated in terms of probability densities, measures describing the chaotic behavior and the loss of information in quantum open systems are proposed. As application we discuss the chaotic outcomes of continuous measurement processes in the EEQT framework. Simultaneous measurement of four noncommuting spin components is shown to lead to a chaotic jump on quantum spin sphere and to generate specific fractal images - nonlinear ifs (iterated function system). The model is purely theoretical at this stage, and experimental confirmation of the chaotic behavior of measuring instruments during simultaneous continuous measurement of several noncommuting quantum observables would constitute a quantitative verification of Event Enhanced Quantum Theory.	0	3	2
solv-int/9909005	New integrable string-like fields in 1+1 dimensions	The symmetry classification method is applied to the string-like scalar fields in two-dimensional space-time. When the configurational space is three-dimensional and reducible we present the complete list of the systems admiting higher polynomial symmetries of the 3rd, 4th and 5th-order.	0	0	0
astro-ph/9901111	The Error Distribution of BATSE GRB Locations	Empirical probability models for BATSE GRB location errors are developed via a Bayesian analysis of the separations between BATSE GRB locations and locations obtained with the InterPlanetary Network (IPN). Models are compared and their parameters estimated using 392 GRBs with single IPN annuli and 19 GRBs with intersecting IPN annuli. Most of the analysis is for the 4Br BATSE catalog; earlier catalogs are also analyzed. The simplest model that provides a good representation of the error distribution has 78% of the probability in a `core' term with a systematic error of 1.85 degrees and the remainder in an extended tail with a systematic error of 5.1 degrees, implying a 68% confidence radius for bursts with negligible statistical uncertainties of 2.2 degrees. There is evidence for a more complicated model in which the error distribution depends on the BATSE datatype that was used to obtain the location. Bright bursts are typically located using the CONT datatype, and according to the more complicated model, the 68% confidence radius for CONT-located bursts with negligible statistical uncertainties is 2.0 degrees.	0	4	4
astro-ph/9901174	Highlights from RXTE after 2.5 Years: Neutron-star Spins at KiloHertz Frequencies, Microquasars and More	The Rossi X-ray Timing Explorer (RXTE) satellite was launched on 30 December 1995. It has made substantial contributions pertaining to compact objects and their environs. Broad-band spectral and short-time-scale temporal studies are exploring the effects of General Relativity in the regime of strong gravity. We present a brief outline of the principal contributions and then give a general overview of two new areas of x-ray astronomy that have proven by RXTE to be very fruitful: accreting neutron stars with millisecond spin periods and microquasars. The former pertains to the spin evolution of low-mass x-ray binaries and the equations of state of neutron stars while the latter is lends insight to disk-jet interactions in galactic black-hole binary systems.	0	2	2
astro-ph/9901220	The Gravitational-Wave contribution to the CMB anisotropies	We study the possible contribution of a stochastic gravitational wave background to the anisotropy of the cosmic microwave background (CMB) in cold and mixed dark matter (CDM and MDM) models. We test this contribution against recent detections of CMB anisotropy at large and intermediate angular scales. Our likelihood analysis indicates that models with blue power spectra ($n \simeq 1.2$) and a tensor to the scalar quadrupole ratio of $R = C_2^T /C_2^S \sim 2$ are most consistent with the anisotropy data considered here. We find that by including the possibility of such background in CMB data analysis it can drastically alter the conclusion on the remaining cosmological parameters.	0	22	15
chao-dyn/9901023	Note on Forced Burgers Turbulence	A putative powerlaw range of the probability density of velocity gradient in high-Reynolds-number forced Burgers turbulence is studied. In the absence of information about shock locations, elementary conservation and stationarity relations imply that the exponent $-\alpha$ in this range satisfies $\alpha\ge3$, if dissipation within the powerlaw range is due to isolated shocks. A generalized model of shock birth and growth implies $\alpha=7/2$ if initial data and forcing are spatially homogeneous and obey Gaussian statistics. Arbitrary values $\alpha\ge3$ can be realized by suitably constructed homogeneous, non-Gaussian initial data and forcing.	0	11	6
cond-mat/9901286	Antiferromagnetism in doped anisotropic two-dimensional spin-Peierls systems	We study the formation of antiferromagnetic correlations induced by impurity doping in anisotropic two-dimensional spin-Peierls systems. Using a mean-field approximation to deal with the inter-chain magnetic coupling, the intra-chain correlations are treated exactly by numerical techniques. The magnetic coupling between impurities is computed for both adiabatic and dynamical lattices and is shown to have an alternating sign as a function of the impurity-impurity distance, hence suppressing magnetic frustration. An effective model based on our numerical results supports the coexistence of antiferromagnetism and dimerization in this system.	1	0	0
cond-mat/9901297	Pseudogaps and Extrinsic Losses in Photoemission Experiments on Poorly Conducting Solids	It is shown that a photoelectron, on being emitted from a conducting solid, suffers a substantial energy change due to ohmic losses. Almost all of this energy loss takes place after the electron leaves the solid. These losses may be important in isotropic materials with relatively low conductivity, such as certain colossal magnetoresistance manganates, and in very electrically anisotropic materials such as high-T_c superconductors and 1-D conductors. In these materials, the electric field of the photoelectron can penetrate the system. These losses can drastically affect the observed lineshape on the meV scale which is now observable due to improved resolution. In particular, extrinsic losses of this type can mimic pseudogap effects and other peculiar features of photoemission in cubic manganates. This general point is illustrated with the particular case of La_{0.67}Ca_{0.33}MnO_3.	1	1	1
cond-mat/9901341	Experimental determination of B-T phase diagram of YBa_2Cu_3O_7-d to 150T for B perpendicular to c	The B-T phase diagram for thin film YBa_2Cu_3O_7-d with B parallel to the superconducting layers has been constructed from GHz transport measurements to 150T. Evidence for a transition from a high T regime dominated by orbital effects, to a low T regime where paramagnetic limiting drives the quenching of superconductivity, is seen. Up to 110T the upper critical field is found to be linear in T and in remarkable agreement with extrapolation of the longstanding result of Welp et al arising from magnetisation measurements to 6T. Beyond this a departure from linear behaviour occurs at T=74K, where a 3D-2D crossover is expected to occur.	1	23	19
hep-ex/9901038	CASTOR: The ALICE forward detector for identification of Centauros and Strangelets in Nucleus-Nucleus Collisions at the LHC	The physics motivation for a very forward detector for the ALICE heavy ion experiment at the CERN LHC is discussed. A phenomenological model describing the formation and decay of a Centauro fireball in nucleus-nucleus collisions is presented. The CASTOR detector which is aimed to measure the hadronic and photonic content of an interaction and to identify deeply penetrating objects in the very forward, baryon-rich phase space 5.6 < eta < 7.2 in an event-by-event mode is described. Results of simulations of the expected response of the calorimeter, and in particular to the passage of strangelets, are presented.	0	7	1
hep-ph/9901316	Two Majorana Neutrino Mass Doublets with Thorough Maximal Doublet Mixing from an Analogy with the K^0-Meson Oscillations	In the recent note we argued that most of the available positive and negative neutrino oscillation data can be incorporated in a four-neutrino weak interaction model with one physical condition: thorough maximal mixing of the neutrino components in each of the two mass doublets. On the level of CP-invariance an extended Pontecorvo analogy between the neutrino oscillations and the K^0-meson oscillations, which implied maximal violation of the lepton charge conservation in the neutrino mass matrix exclusively, can afford a physical clue to the three data dictated assumptions in a model with three lepton flavors and only two 4-component neutrino generations: four phenomenological neutrinos with two neutrino mass doublets, one sterile neutrino in the oscillations, and thorough maximal neutrino doublet mixing. This analogy predicts that all the four neutrino mass eigenstates are of the Majorana type.	0	7	7
hep-ph/9901396	Axionic Boson Stars in Magnetized Conducting Media	Axions are possible candidates of dark matter in the present Universe. They have been argued to form axionic boson stars with small masses $10^{-14}M_{\odot}\sim 10^{-11}M_{\odot}$. Since they possess oscillating electric fields in a magnetic field, they dissipate their energies in magnetized conducting media such as white dwarfs or neutron stars. At the same time the oscillating electric fields generate a monochromatic radiation with energy equal to mass of the axion. We argue that the effect of the energy dissipation can be seen in the old white dwarfs. In particular, We show that colliding with sufficiently cooled white dwarfs, plausible candidates of MACHO, the axionic boson stars dissipate their energies in the dwarfs and heat up the dwarfs. Consequently the white dwarfs in the halo can emit detectable amount of thermal radiations with the collision. On the other hand, the monochromatic radiations can be seen only during the collision; a period of the dwarf passing the axionic boson star. Assuming that MACHO are dark white dwarfs, we show that there is a threshold in luminosity function of the white dwarfs below which the number of the white dwarfs in the halo increase discontinuously. The threshold in the luminosity function is expected to be located around $10^{-5.5}L_{\odot}\sim 10^{-7}L_{\odot}$. Its precise value is determined by the mass of the axionic boson stars dominant in the halo.	0	21	10
hep-th/9901070	Chiral Symmetry in Supersymmetric Three Dimensional Quantum Electrodynamics	We describe the investigation of spontaneous mass-generation and chiral symmetry breaking in supersymmetric QED3 using numerical solutions of the Dyson-Schwinger equation together with the CJT effective action and supersymmetric Ward identities. We find that, within the quenched bare approximation, the chirally symmetric solution is favoured.	0	2	2
hep-th/9901161	Duality in the Context of Topological Quantum Field Theory	We present a summary of the progress made in the last few years on topological quantum field theory in four dimensions. In particular, we describe the role played by duality in the developments which led to the Seiberg-Witten invariants and their relation to the Donaldson invariants. In addition, we analyze the fruitful framework that this connection has originated. This analysis involves the study of topological quantum field theories which contain twisted N=2 supersymmetric matter fields as well as theories obtained after twisting N=4 supersymmetry. In the latter case, we present some recent results including the generalization of the partition function of the Vafa-Witten theory for gauge group SU(N) with prime N.	0	2	2
math-ph/9901009	Quantum dynamics and Gram's matrix	We propose to analyse the statistical properties of a sequence of vectors using the spectrum of the associated Gram matrix. Such sequences arise e.g. by the repeated action of a deterministic kicked quantum dynamics on an initial condition or by a random process. We argue that, when the number of time-steps, suitably scaled with respect to $\hbar$, increases, the limiting eigenvalue distribution of the Gram matrix reflects the possible quantum chaoticity of the original system as it tends to its classical limit. This idea is subsequently applied to study the long-time properties of sequences of random vectors at the time scale of the dimension of the Hilbert space of available states.	0	0	0
math-ph/9901015	Ablowitz-Ladik system with discrete potential. I. Extended resolvent	Ablowitz-Ladik linear system with range of potential equal to {0,1} is considered. The extended resolvent operator of this system is constructed and the singularities of this operator are analyzed in detail.	0	0	0
math-ph/9901019	Painlevé type equations and Hitchin systems	In this survey we present the interpretation of isomondromy preserving equations on Riemann surfaces with marked points as reduced Hamiltonian systems. The upstairs space is the space of smooth connections of GL(N) bundles with simple poles in the marked points. We discuss relations of these equations with the Whitham quantization of the Hitchin systems and with the classical limit of the Knizhnik-Zamolodchikov-Bernard equations. The main example is the one-parameter family of Painlev\'{e} VI equation and its multicomponent generalization.	0	2	1
math/9901073	A classification of Poisson homogeneous spaces of complex reductive Poisson-Lie groups	Let $G$ be a complex reductive connected algebraic group equipped with the Sklyanin bracket. A classification of Poisson homogeneous $G$-spaces with connected isotropy subgroups is given. This result is based on Drinfeld's correspondence between Poisson homogeneous $G$-spaces and Lagrangian subalgebras in the double $D(g)$ (here $g = Lie G$). A geometric interpretation of some of Poisson homogeneous $G$-spaces is also proposed.	0	4	2
math/9901134	On Differences of Semi-Continuous Functions	Extrinsic and intrinsic characterizations are given for the class DSC(K) of differences of semi-continuous functions on a Polish space K, and also decomposition characterizations of DSC(K) and the class PS(K) of pointwise stabilizing functions on K are obtained in terms of behavior restricted to ambiguous sets. The main, extrinsic characterization is given in terms of behavior restricted to some subsets of second category in any closed subset of K. The concept of a strong continuity point is introduced, using the transfinite oscillations osc$_\alpha f$ of a function $f$ previously defined by the second named author. The main intrinsic characterization yields the following DSC analogue of Baire's characterization of first Baire class functions: a function belongs to DSC(K) iff its restriction to any closed non-empty set L has a strong continuity point. The characterizations yield as a corollary that a locally uniformly converging series $\sum \phi_j$ of DSC functions on K converges to a DSC function provided $\sum{osc}_\alpha \phi_j$ converges locally uniformly for all countable ordinals $\alpha$.	0	0	0
quant-ph/9901075	Excess noise for coherent radiation propagating through amplifying random media	A general theory is presented for the photodetection statistics of coherent radiation that has been amplified by a disordered medium. The beating of the coherent radiation with the spontaneous emission increases the noise above the shot-noise level. The excess noise is expressed in terms of the transmission and reflection matrices of the medium, and evaluated using the methods of random-matrix theory. Inter-mode scattering between $N$ propagating modes increases the noise figure by up to a factor of $N$, as one approaches the laser threshold. Results are contrasted with those for an absorbing medium.	0	19	5
astro-ph/9911060	Modelling Hard Gamma-Ray Emission From Supernova Remnants	The observation by the CANGAROO experiment of TeV emission from SN 1006, in conjunction with several instances of non-thermal X-ray emission from supernova remnants, has led to inferences of super-TeV electrons in these extended sources. While this is sufficient to propel the theoretical community in their modelling of particle acceleration and associated radiation, the anticipated emergence in the next decade of a number of new experiments probing the TeV and sub-TeV bands provides further substantial motivation for modellers. In particular, the quest for obtaining unambiguous gamma-ray signatures of cosmic ray ion acceleration defines a ``Holy Grail'' for observers and theorists alike. This review summarizes theoretical developments in the prediction of MeV-TeV gamma-rays from supernova remnants over the last five years, focusing on how global properties of models can impact, and be impacted by, hard gamma-ray observational programs, thereby probing the supernova remnant environment. Properties of central consideration include the maximum energy of accelerated particles, the density of the unshocked interstellar medium, the ambient magnetic field, and the relativistic electron-to-proton ratio. Criteria for determining good candidate remnants for observability in the TeV band are identified.	0	2	2
astro-ph/9911078	Analytical properties of the R^(1/m) luminosity law	In this paper we describe some analytical properties of the R^{1/m} law proposed by Sersic (1968) to categorize the photometric profiles of elliptical galaxies. In particular, we present the full asymptotic expansion for the dimensionless scale factor b(m) that is introduced when referring the profile to the standard effective radius. Surprisingly, our asymptotic analysis turns out to be useful even for values of m as low as unity, thus providing a unified analytical tool for observational and theoretical investigations based on the R^{1/m} law for the entire range of interesting photometric profiles, from spiral to elliptical galaxies.	0	2	2
astro-ph/9911326	Redshift Surveys and Cosmology	Redshift surveys are one of the prime tools of observational cosmology. Imaging surveys of the whole sky are now available at a wide range of wavelengths, and provide a basis for the new generation of massive redshift surveys currently in progress. The very large datasets produced by these surveys call for new and sophisticated approaches to the analysis of large-scale structure and the galaxy population. These issues, and some preliminary results from the new redshift surveys, were discussed at the second Coral Sea Cosmology Conference, held at Dunk Island on 24-28 August 1999. This is a summary of the conference; the full conference proceedings are on the WWW at http://www.mso.anu.edu.au/DunkIsland/Proceedings .	0	1	1
cond-mat/9911117	Local density of states around a magnetic impurity in high-Tc superconductors based on the t-J model	The local density of states (LDOS) around a magnetic impurity in high-Tc superconductors is studied using the two-dimensional t-J model with a realistic band structure. The order parameters are determined in a self-consistent way within the Gutzwiller approximation and the Bogoliubov-de Gennes theory. In sharp contrast with the nonmagnetic impurity case, the LDOS near the magnetic impurity shows two resonance peaks reflecting the presence of spin-dependent resonance states. It is also shown that these resonance states are approximately localized around the impurity. The present results have an large implication on the scanning tunneling spectroscopy observation of Bi_{2}Sr_{2}Ca(Cu_{1-x}Ni[Zn]_{x})_{2}O_{8+delta}.	1	29	19
cond-mat/9911297	Quantum Chaos and Thermalization for Interacting Particles	In this review the problem of statistical description of isolated quantum systems of interacting particles is discussed. Main attention is paid to a recently developed approach which is based on chaotic properties of compound states in the basis of non-interacting particles. In order to demonstrate the most important aspects of this approach, the matrix model of two-body random interaction between Fermi-particles has been used. Different problems have been considered such as the onset of chaos and statistical equilibrium, the relation between the structure of eigenstates and distribution of occupation numbers, the emergence of the Fermi-Dirac distribution in isolated systems of finite number of particles and many others. The application of the approach to dynamical systems with the classical limit is discussed as well.	1	2	1
hep-th/9911021	Three Family Type IIB Orientifold String Vacua with Non-Abelian Wilson Lines	We address the implementation of non-Abelian Wilson lines in D=4 N=1 Type IIB orientifold constructions. We present an explicit three-family example with the gauge group (U(4)xU(2)xSU(2)xSU(2))^2x(U(6)xSp(4))^2 and give the particle spectrum and the trilinear superpotential. Emphasizing the new subtleties associated with the introduction of non-Abelian Wilson lines, we show that the Abelian gauge anomalies are cancelled by the Green-Schwarz-type mechanism, and calculate the Fayet-Iliopoulos terms and gauge coupling corrections. The analysis thus sets a stage for further investigations of the phenomenological implications of this model.	0	41	26
hep-th/9911065	Monopoles in non-Abelian Einstein-Born-Infeld Theory	We study static spherically symmetric monopole solutions in non-Abelian Einstein-Born-Infeld-Higgs model with normal trace structure. These monopoles are similar to the corresponding solution with symmetrised trace structure and are existing only up to some critical value of the strength of the gravitational interaction. In addition, similar to their flat space counterpart, they also admit a critical value of the Born-Infeld parameter $\b$.	0	7	5
hep-th/9911104	Modeling a network of brane worlds	We study junctions of supersymmetric domain walls in N=1 supergravity theories in four dimensions, coupled to a chiral superfield with quartic superpotential having $Z_3$ symmetry. After deriving a BPS equation of the domain wall junction, we consider a stable hexagonal configuration of network of brane junctions, which are only approximately locally BPS. We propose a model for a mechanism of supersymmetry breaking without loss of stability, where a messenger for the SUSY breaking comes from the neighboring anti-BPS junction world, propagating along the domain walls connection them.	0	37	30
math/9911125	Dynamic monopolies of constant size	The paper deals with a polling game on a graph. Initially, each vertex is colored white or black. At each round, each vertex is colored by the color shared by the majority of vertices in its neighborhood. We say that a set of vertices is a dynamic monopoly if starting the game with the vertices of the set colored white, the entire system is white after a finite number of rounds. Peleg asked how small a dynamic monopoly may be as a function of the number of vertices. We show that the answer is O(1).	0	0	0
patt-sol/9911005	Stability boundaries of roll and square convection in binary fluid mixtures with positive separation ratio	Rayleigh-B\'{e}nard convection in horizontal layers of binary fluid mixtures heated from below with realistic horizontal boundary conditions is studied theoretically using multi-mode Galerkin expansions. For positive separation ratios the main difference between the mixtures and pure fluids lies in the existence of stable three dimensional patterns near onset in a wide range of the parameter space. We evaluated the stationary solutions of roll, crossroll, and square convection and we determined the location of the stability boundaries for many parameter combinations thereby obtaining the Busse balloon for roll and square patterns.	0	5	0
quant-ph/9911010	Hydrogen atom as an eigenvalue problem in 3D spaces of constant curvature and minimal length	An old result of A.F. Stevenson [Phys. Rev.} 59, 842 (1941)] concerning the Kepler-Coulomb quantum problem on the three-dimensional (3D) hypersphere is considered from the perspective of the radial Schr\"odinger equations on 3D spaces of any (either positive, zero or negative) constant curvature. Further to Stevenson, we show in detail how to get the hypergeometric wavefunction for the hydrogen atom case. Finally, we make a comparison between the ``space curvature" effects and minimal length effects for the hydrogen spectrum	0	7	3
quant-ph/9911042	Spin-Boson Hamiltonian and Optical Absorption of Molecular Dimers	An analysis of the eigenstates of a symmetry-broken spin-boson Hamiltonian is performed by computing Bloch and Husimi projections. The eigenstate analysis is combined with the calculation of absorption bands of asymmetric dimer configurations constituted by monomers with nonidentical excitation energies and optical transition matrix elements. Absorption bands with regular and irregular fine structures are obtained and related to the transition from the coexistence to a mixing of adiabatic branches in the spectrum. It is shown that correlations between spin states allow for an interpolation between absorption bands for different optical asymmetries.	0	0	0
astro-ph/9907222	Time variability of the gravitational constant and Type Ia supernovae	We investigate to which extent a time variation of the gravitational constant or other fundamental constants affects the best fit of the Hubble diagram of type Ia supernovae. In particular, we show that a slow increase of $G$ in the past, below experimental constraints, can reconcile the SNe Ia observations with an open zero-$\Lambda$ universe.	0	20	18
astro-ph/9907346	Correlations in the QPO Frequencies of Low Mass X-Ray Binaries and the Relativistic Precession Model	A remarkable correlation between the centroid frequencies of quasi periodic oscillations, QPOs, (or peaked noise components) from low mass X-ray binaries, has been recently discovered by Psaltis, Belloni and van der Klis (1999). This correlation extends over nearly 3 decades in frequency and encompasses both neutron star and black hole candidate systems. We discuss this result in the light of the relativistic precession model, which has been proposed to interpret the kHz QPOs as well as some of the lower frequency QPOs of neutron star low mass X-ray binaries of the Atoll and Z classes. Unlike other models the relativistic precession model does not require the compact object to be a neutron star and can be applied to black hole candidates as well. We show that the predictions of the relativistic precession model match both the value and dependence of the correlation to a very good accuracy without resorting to additional assumptions.	0	12	7
cond-mat/9907094	Stability of homogeneous magnetic phases in a generalized t-J model	We study the stability of homogeneous magnetic phases in a generalized t-J model including a same-sublattice hopping t' and nearest-neighbor repulsion V by means of the slave fermion-Schwinger boson representation of spin operators. At mean-field order we find, in agreement with other authors, that the inclusion of further-neighbor hopping and Coulomb repulsion makes the compressibility positive, thereby stabilizing at this level the spiral and Neel orders against phase separation. However, the consideration of Gaussian fluctuation of order parameters around these mean-field solutions produces unstable modes in the dynamical matrix for all relevant parameter values, leaving only reduced stability regions for the Neel phase. We have computed the one-loop corrections to the energy in these regions, and have also briefly considered the effects of the correlated hopping term that is obtained in the reduction from the Hubbard to the t-J model.	1	0	0
cond-mat/9907122	Quasi-long-range order in the random anisotropy Heisenberg model: functional renormalization group in 4-εdimensions	The large distance behaviors of the random field and random anisotropy O(N) models are studied with the functional renormalization group in 4-\epsilon dimensions. The random anisotropy Heisenberg (N=3) model is found to have a phase with the infinite correlation radius at low temperatures and weak disorder. The correlation function of the magnetization obeys a power law < m(x) m(y) >\sim |x-y|^{-0.62\epsilon}. The magnetic susceptibility diverges at low fields as \chi \sim H^{-1+0.15\epsilon}. In the random field O(N) model the correlation radius is found to be finite at the arbitrarily weak disorder for any N>3. The random field case is studied with a new simple method, based on a rigorous inequality. This approach allows one to avoid the integration of the functional renormalization group equations.	1	2	1
cond-mat/9907173	Magnetic reconstruction at (001) CaMnO$_3$ surface	The Mn-terminated (001) surface of the stable anti-ferromagnetic insulating phase of cubic perovskite CaMnO$_3$ is found to undergo a magnetic reconstruction consisting on a spin-flip process at surface: each Mn spin at the surface flips to pair with that of Mn in the subsurface layer. In spite of very little Mn-O charge transfer at surface, the surface behavior is driven by the $e_g$ states due to $d_{xy}$ $\to$ $d_{z^2}$ charge redistribution. These results, based on local spin density theory, give a double exchange like coupling that is driven by $e_g$ character, not additional charge, and may have relevance to CMR materials.	1	1	0
cond-mat/9907328	Optical and Magneto-optical Response of a Doped Mott Insulator	We study the optical, Raman, and ac Hall response of the doped Mott insulator within the dynamical mean-field theory ($d=\infty$) for strongly correlated electron systems. The occurence of the {\it isosbectic} point in the optical conductivity is shown to be associated with the frequency dependence of the generalized charge susceptibility. We compute the Raman response, which probes the fluctuations of the "stress tensor", and show that the scattering is characterized by appreciable incoherent contributions. The calculated ac Hall constant and Hall angle also exhibit the isosbectic points. These results are also compared with those obtained for a {\it non-FL} metal in $d=\infty$. The role of low-energy coherence (FL) or incoherence (non-FL) in determining the finite frequency response of strongly correlated metals in $d=\infty$ is discussed in detail.	1	6	6
cond-mat/9907402	Fixed-N Superconductivity: The Exact Crossover from the Bulk to the Few-Electron Limit	We use two truly canonical approaches to describe superconductivity in ultrasmall metallic grains: (a) a variational fixed-N projected BCS-like theory and (b) an exact solution of the model Hamiltonian developed by Richardson in context with Nuclear Physics. Thereby we obtain a description of the entire crossover from the bulk BCS regime (mean level spacing $d\ll$ bulk gap $\tilde\Delta$) to the `fluctuation-dominated' few-electron regime ($d\gg\tilde\Delta$). A wave-function analysis shows in detail how the BCS limit is recovered and how for $d\gg\tilde\Delta$ pairing correlations become delocalized in energy space.	1	3	1
cond-mat/9907416	Dynamic correlations in doped 1D Kondo insulator: Finite-T DMRG study	The finite-T DMRG method is applied to the one-dimensional Kondo lattice model to calculate dynamic correlation functions. Dynamic spin and charge correlations, S_f(omega), S_c(omega), and N_c(omega), and quasiparticle density of states rho(omega) are calculated in the paramagnetic metallic phase for various temperatures and hole densities. Near half filling, it is shown that a pseudogap grows in these dynamic correlation functions below the crossover temperature characterized by the spin gap at half filling. A sharp peak at omega=0 evolves at low temperatures in S_f(omega) and N_c(omega). This may be an evidence of the formation of the collective excitations, and this confirms that the metallic phase is a Tomonaga-Luttinger liquid in the low temperature limit.	1	2	1
gr-qc/9907004	Refined Algebraic Quantization in the oscillator representation of SL(2,R)	We investigate Refined Algebraic Quantization (RAQ) with group averaging in a constrained Hamiltonian system with unreduced phase space T^*R^4 and gauge group SL(2,R). The reduced phase space M is connected and contains four mutually disconnected `regular' sectors with topology R x S^1, but these sectors are connected to each other through an exceptional set where M is not a manifold and where M has non-Hausdorff topology. The RAQ physical Hilbert space H_{phys} decomposes as H_{phys} = (direct sum of) H_i, where the four subspaces H_i naturally correspond to the four regular sectors of M. The RAQ observable algebra A_{obs}, represented on H_{phys}, contains natural subalgebras represented on each H_i. The group averaging takes place in the oscillator representation of SL(2,R) on L^2(R^{2,2}), and ensuring convergence requires a subtle choice for the test state space: the classical analogue of this choice is to excise from M the exceptional set while nevertheless retaining information about the connections between the regular sectors. A quantum theory with the Hilbert space H_{phys} and a finitely-generated observable subalgebra of A_{obs} is recovered through both Ashtekar's Algebraic Quantization and Isham's group theoretic quantization.	0	19	16
gr-qc/9907023	On a class of invariant coframe operators with application to gravity	Let a differential 4D-manifold with a smooth coframe field be given. Consider the operators on it that are linear in the second order derivatives or quadratic in the first order derivatives of the coframe, both with coefficients that depend on the coframe variables. The paper exhibits the class of operators that are invariant under a general change of coordinates, and, also, invariant under the global SO(1,3)-transformation of the coframe. A general class of field equations is constructed. We display two subclasses in it. The subclass of field equations that are derivable from action principles by free variations and the subclass of field equations for which spherical-symmetric solutions, Minkowskian at infinity exist. Then, for the spherical-symmetric solutions, the resulting metric is computed. Invoking the Geodesic Postulate, we find all the equations that are experimentally (by the 3 classical tests) indistinguishable from Einstein field equations. This family includes, of course, also Einstein equations. Moreover, it is shown, explicitly, how to exhibit it. The basic tool employed in the paper is an invariant formulation reminiscent of Cartan's structural equations. The article sheds light on the possibilities and limitations of the coframe gravity. It may also serve as a general procedure to derive covariant field equations.	0	12	9
