,filename,cell_index,cell_type,slide_type,n_lines,cell_text
791,7_neural_networks_backpropagation.ipynb,2,markdown,slide,1,<h1><center>Backpropagation. Neural networks.</center></h1>
792,7_neural_networks_backpropagation.ipynb,3,markdown,slide,9,	# Outline	1. A universal approximator	2. Train the universal approximator with gradient descent	3. Computational graphs and backpropagation	4. Layers: forward-backward API	5. XOR problem: add more layers	6. Feedforward neural networks	7. PyTorch basics
793,7_neural_networks_backpropagation.ipynb,4,markdown,slide,1,# A universal approximator
794,7_neural_networks_backpropagation.ipynb,5,markdown,slide,1,"Consider the regression problem: approximate the unknown function $f(x)$ given the finite set of values $\{(x_n, f(x_n)\}_{1\leq n \leq N}$."
795,7_neural_networks_backpropagation.ipynb,6,markdown,slide,1,"In practice, we always want the approximation to be computationally efficient."
796,7_neural_networks_backpropagation.ipynb,7,code,slide,14,"	import numpy as np	import matplotlib.pyplot as plt		np.random.seed(0)	x = np.linspace(-1, 2, 20)	y = np.cosh(x)		plt.figure(figsize=(8, 4))	plt.plot(x, y, 'o')	plt.plot(x, y, '--')	plt.legend([r""Observations of $f(x)$"", r""$f(x)$""])		plt.show()"
797,7_neural_networks_backpropagation.ipynb,8,markdown,slide,3,"	The simplest approximation is a linear model $ax+b$.	Clearly, it is not always good."
798,7_neural_networks_backpropagation.ipynb,9,code,slide,9,"	plt.figure(figsize=(8, 4))	linear_approximation = np.poly1d(np.polyfit(x, y, 1))	plt.plot(	x, y, 'o',	x, linear_approximation(x), '-'	)	plt.legend([r""Observations of $f(x)$"", r""Linear approximation: $f(x) \approx ax + b$""])	plt.show()"
799,7_neural_networks_backpropagation.ipynb,10,markdown,slide,5,**Theorem**: any function can be approximated with the linear combination of nonlinear functions which linearly depend on $x$:	$$	f(x) \approx \sum\limits_{1 \leq k \leq K} w_k \cdot g(a_k x+b_k)	$$	$K$ is a hyperparameter (the number of nonlinear terms) and $g$ is any nonlinear function (also a hyperparameter).
800,7_neural_networks_backpropagation.ipynb,11,markdown,slide,6,We will prove it using the _Heaviside function_ as the function $g$:	$$	g(x) = \begin{cases} 1 & \text{if } x \geq 0 \\	0 & \text{otherwise}	\end{cases}	$$
801,7_neural_networks_backpropagation.ipynb,12,code,slide,5,"	X = np.linspace(-2, 2, 1000)	plt.plot(X, np.heaviside(X, 1), '-')	plt.legend([""Heaviside function""])	plt.show()"
802,7_neural_networks_backpropagation.ipynb,13,markdown,slide,4,"### Exercise 1	Prove that the Heaviside function is nonlinear.		**Hint**: if a function $f(x)$ is linear, then $f(x_1 + x_2) = f(x_1) + f(x_2)$ for all $x_1$, $x_2$."
803,7_neural_networks_backpropagation.ipynb,14,markdown,slide,1,Why is the Heaviside function is sufficient to approximate $f(x) \approx \sum\limits_{1 \leq k \leq K} w_k \cdot g(a_k x+b_k)$?
804,7_neural_networks_backpropagation.ipynb,15,markdown,slide,1,"Consider the term $w \cdot g(ax + b)$. Each parameter $w, a, b$ corresponds to a certain transformation."
805,7_neural_networks_backpropagation.ipynb,16,markdown,slide,1,The coefficient $b$ shifts left or right.
806,7_neural_networks_backpropagation.ipynb,17,code,slide,8,"	X = np.linspace(-2, 2, 1000)	plt.plot(	X, np.heaviside(X, 1), '-',	X, np.heaviside(X - 1, 1), '--'	)	plt.legend([r""$g(x)$"", r""$g(x-1)$""])	plt.show()"
807,7_neural_networks_backpropagation.ipynb,18,markdown,slide,1,The coefficient $a$ mirrors.
808,7_neural_networks_backpropagation.ipynb,19,code,slide,8,"	X = np.linspace(-2, 2, 1000)	plt.plot(	X, np.heaviside(X, 1), '-',	X, np.heaviside(-X, 1), '--'	)	plt.legend([r""$g(x)$"", r""$g(-x)$""])	plt.show()"
809,7_neural_networks_backpropagation.ipynb,20,markdown,slide,1,The coefficient $w$ scales.
810,7_neural_networks_backpropagation.ipynb,21,code,slide,8,"	X = np.linspace(-2, 2, 1000)	plt.plot(	X, np.heaviside(X, 1), '-',	X, -0.5 * np.heaviside(X, 1), '--'	)	plt.legend([r""$g(x)$"", r""$-\frac{1}{2}g(x)$""])	plt.show()"
811,7_neural_networks_backpropagation.ipynb,22,markdown,slide,9,"**Idea**: use Heaviside functions $g$ to construct a ""bump"" of height $h$ in the interval $[x_0, x_1]$:	$$\Pi_{x_0, x_1, h}(x) = \begin{cases} h & \text{if } x_0 \leq x \leq x_1 \\	0 & \text{otherwise}	\end{cases}$$		using the formula:	$$	\Pi_{x_0, x_1, h}(x) = \frac{h}{2}g(x-x_0) + \frac{h}{2}g(-(x-x_1)) - \frac{h}{2}g(-(x-x_0)) - \frac{h}{2}g(x-x_1)	$$"
812,7_neural_networks_backpropagation.ipynb,23,code,slide,26,"	X = np.linspace(-2, 2, 1000)		plt.plot(	X,	1.5 * np.heaviside(X - 0.5, 1) + 1.5 * np.heaviside(-(X - 1), 1)-1.5 * np.heaviside(-X + 0.5, 1)-1.5 * np.heaviside(X - 1, 1),	'-',	linewidth=3.0	)	plt.plot(	X, 1.5 * np.heaviside(X - 0.5, 1), '--',	X, 1.5 * np.heaviside(-(X - 1), 1), '--',	X, -1.5 * np.heaviside(-X + 0.5, 1), '--',	X, -1.5 * np.heaviside(X - 1, 1), '--',	)	plt.legend(	[	r""$\Pi_{x_0=\frac{1}{2}, x_1=1, h=3}(x)$"",	r""$\frac{h}{2}g(x-x_0)$"",	r""$\frac{h}{2}g(-(x-x_1))$"",	r""$-\frac{h}{2}g(-(x-x_0))$"",	r""$-\frac{h}{2}g(x-x_1)$"",	],	fontsize=""large""	)	plt.show()"
813,7_neural_networks_backpropagation.ipynb,24,markdown,slide,1,"Using ""bumps"", we can make a piecewise-constant approximation of any function $f(x)$."
814,7_neural_networks_backpropagation.ipynb,25,code,slide,23,"	plt.plot(x, y, 'o')	plt.plot(x, y, '--')		x_approx = []	y_approx = []	for i in range(len(x)):	if i == 0:	dleft = 0	else:	dleft = x[i] - x[i-1]	if i == len(x) - 1:	dright = 0	else:	dright = x[i+1] - x[i]	x_approx.append(x[i] - dleft/2)	y_approx.append(y[i])	x_approx.append(x[i] + dright/2)	y_approx.append(y[i])	plt.plot(x_approx, y_approx, '-')	plt.legend([r""Observations of $f(x)$"", r""$f(x)$"", ""Piecewise-constant approximation of f(x)""])		plt.show()"
815,7_neural_networks_backpropagation.ipynb,26,markdown,slide,12,"### Colab demo 1: function approximation		In the demo `demo_function_approximation()` we can try as $g$:	- `step` - the step, or Heaviside, function	- `relu` - Rectified Linear Unit: $g(x) = \max(0, x)$		The hyperparameter $K$ is set by `num_functions`.		For example, try to construct a bump $\Pi_{x_0, x_1, h}(x)$ using the formula	$$	\Pi_{x_0, x_1, h}(x) = \frac{h}{2}g(x-x_0) + \frac{h}{2}g(-(x-x_1)) - \frac{h}{2}g(-(x-x_0)) - \frac{h}{2}g(x-x_1)	$$"
816,7_neural_networks_backpropagation.ipynb,27,markdown,slide,0,
817,7_neural_networks_backpropagation.ipynb,28,code,-,1,demo_function_approximation(num_functions=4)
818,7_neural_networks_backpropagation.ipynb,29,markdown,slide,2,## Colab quiz 1	Choose the correct approximation.
819,7_neural_networks_backpropagation.ipynb,30,code,-,2,enable_mathjax_in_cell()	quiz_bumps()()
820,7_neural_networks_backpropagation.ipynb,31,markdown,slide,3,# Train the universal approximator with gradient descent		
821,7_neural_networks_backpropagation.ipynb,32,markdown,slide,5,Our goal is to find a function of the form	$$	h(x) = \sum\limits_{1 \leq i \leq K} w_k g(a_k x + b_k)	$$	which approximates $f(x)$ the best.
822,7_neural_networks_backpropagation.ipynb,33,markdown,slide,4,"	All we know about $f(x)$ is the set of $N$ input-output pairs $\lbrace(x_n, f(x_n))\rbrace_{1 \leq n \leq N}$.		Let's denote **feature matrix** $X = \{ x_n \}_{1 \leq n \leq N}$ and **target vector** $y = \{ f(x_n) \}_{1 \leq n \leq N}$."
823,7_neural_networks_backpropagation.ipynb,34,code,slide,11,"import numpy as np	import matplotlib.pyplot as plt		x = np.linspace(-1, 2, 10)	y = np.cosh(x)		plt.figure(figsize=(8, 4))	plt.plot(x, y, 'o')	plt.legend([r""Observations of $f(x)$""])		plt.show()"
824,7_neural_networks_backpropagation.ipynb,35,markdown,slide,1,The standard machine learning approach is:
825,7_neural_networks_backpropagation.ipynb,36,markdown,slide,1,"**Step 1.** Somehow choose _hyperparameters_ $K$, $g$. There are still many functions $h(x)$!"
826,7_neural_networks_backpropagation.ipynb,37,code,slide,18,"	relu = lambda x: np.maximum(x, 0)	h1 = lambda x: relu(3*x - 2)	x_smooth = np.linspace(-1, 2, 500)	h1 = lambda x: relu(3*x - 2) + relu(-x)	h2 = lambda x: 3*relu(0.5*x) + 0.5*relu(-x+0.5)		plt.plot(x, y, 'o', x_smooth, h1(x_smooth), x_smooth, h2(x_smooth))	plt.title(r""Two hypotheses with hyperparameters $K=2, g = \mathrm{relu}$"")	plt.legend(	[	r""Observations of $f(x)$"",	r""$h_1(x) = g(3x-2) + g(-x)$"",	r""$h_2(x) = 3g\left(\frac{1}{2}x\right) + \frac{1}{2}g\left(-x+\frac{1}{2}\right)$"",	]	)		plt.show()"
827,7_neural_networks_backpropagation.ipynb,38,markdown,slide,2,"**Step 2.** Decide how to measure the difference between a hypothesis $h(x)$ and observations $X, y$.	This measure is called **loss function** $L(x, y, h)$."
828,7_neural_networks_backpropagation.ipynb,39,markdown,slide,4,"A loss function is usually the average value of individual losses $\ell$ for each observation:	$$	L(x, y, h) = \dfrac{1}{N}\sum\limits_{1 \leq n \leq N} \ell(y_n, h(x_n))	$$"
829,7_neural_networks_backpropagation.ipynb,40,markdown,slide,1,"For example, **mean squared error (MSE)** loss is given by $\ell(y, h) = \frac{1}{2}(y - h)^2$."
830,7_neural_networks_backpropagation.ipynb,41,code,slide,31,"	relu = lambda x: np.maximum(x, 0)	x_smooth = np.linspace(-1, 2, 500)	h1 = lambda x: relu(3*x - 2) + relu(-x)		plt.plot(x, y, 'o', x_smooth, h1(x_smooth))	losses = []	for i, item in enumerate(zip(x, y)):	n = i+1	xi, yi = item	l = 0.5 * (yi - h1(xi))**2	losses.append(l)	plt.plot([xi, xi], [yi, h1(xi)], c=""r"")	plt.annotate(r""$y_{{{}}} = {:.2f}$"".format(n, yi), (xi, yi), ha='center')	plt.annotate(r""$h(x_{{{}}}) = {:.2f}$"".format(n, h1(xi)), (xi, h1(xi)), ha='center')	plt.annotate(""{:.2f}"".format(l), (xi, 0.5*(yi + h1(xi))), c=""r"")		plt.legend(	[	r""Observations of $f(x)$"",	r""$h(x) = g(3x-2) + g(-x)$"",	]	)		plt.show()		display(	HTML(	r""$L(X, y, h) = \dfrac{1}{N}\sum_{1 \leq n \leq N}\frac{1}{2}(y_n-h(x_n))^2="" + r""{:.2f}$"".format(np.mean(losses))	)	)"
831,7_neural_networks_backpropagation.ipynb,42,markdown,slide,1,"**Step 3.** Minimize the loss function $L(X, y, h)$ using **gradient descent**."
832,7_neural_networks_backpropagation.ipynb,43,markdown,slide,3,"What does $L(X, y, h)$ depend on?	- Observations $X, y$: cannot change them at all	- Hyperparameters $K, g$ of function $h$: chosen and fixed"
833,7_neural_networks_backpropagation.ipynb,44,markdown,slide,8,"Recall that	$$	h(x) = \sum\limits_{1 \leq k \leq K} w_k \cdot g(a_k x+b_k)	$$	So $L(x, y, h)$ ultimately depends on parameters $a_1, \dots, a_K, b_1, \dots, b_k, w_1, \dots, w_k$:	$$	L(X, y, h) = L(a_1, \dots, a_K, b_1, \dots, b_K, w_1, \dots, w_K)	$$"
834,7_neural_networks_backpropagation.ipynb,45,markdown,slide,3,"To simplify the notation, we will denote the set of parameters as $\theta$:	$$\theta = \{a_k, b_k, w_k\}_{1 \leq k \leq K}$$	So $L(X, y, h)$ becomes just $L(\theta)$."
835,7_neural_networks_backpropagation.ipynb,46,code,slide,8,"	h_ = lambda x, w: relu(w*x - 2) + relu(-x)	L = lambda w: np.mean([0.5 * (y_i - h_(x, w))**2 for (x_i, y_i) in zip(x, y)])		w_range = np.linspace(-10, 5, 100)	plt.plot(w_range, [L(w) for w in w_range])	plt.title(r""How $L(X, y, h)$ depends on $a$, where $h(x) = \mathrm{relu}(ax - 2) + \mathrm{relu}(-x)$"")	plt.show()"
836,7_neural_networks_backpropagation.ipynb,47,markdown,slide,14,"We need to find parameters $\theta$ that give the lowest value of $L(\theta)$.		It can be done via **gradient descent**:	1. Choose the initial values of parameters $\theta^{(0)}$	2. Compute **the gradient** of $L$ wrt $\theta$ at the point $\theta^{(0)}$:	$$	\nabla L(\theta^{(0)}) = \left(\dfrac{\partial L}{\partial \theta^{(0)}_1}(\theta^{(0)}), \dfrac{\partial L}{\partial \theta^{(0)}_2}(\theta^{(0)}), \dots\right)^T	$$	3. Move in the direction of negative gradient (steepest descent):	$$	\theta^{(1)} = \theta^{(0)} - \lambda \nabla L(\theta^{(0)})	$$	Step size $\lambda$ is called **learning rate**.	4. Repeat until convergence."
837,7_neural_networks_backpropagation.ipynb,48,markdown,slide,1,### Colab demo 2: gradient descent
838,7_neural_networks_backpropagation.ipynb,49,code,-,1,"demo_gradient_descent(lambda x: x**4 - x**3 - x**2 + 1, theta_0=-1, learning_rate=0.05)  # local minima"
839,7_neural_networks_backpropagation.ipynb,50,code,-,1,"demo_gradient_descent(lambda x: x**2, theta_0=-1, learning_rate=1.1)  # divergence"
840,7_neural_networks_backpropagation.ipynb,51,markdown,slide,1,How do we find the gradient $\nabla L(\theta)$?
841,7_neural_networks_backpropagation.ipynb,52,markdown,slide,6,**Option 1. Numerical estimation.**		$\dfrac{\partial L}{\partial \theta_i}$ can be estimated as	$$	\dfrac{\partial L}{\partial \theta_i} \approx \dfrac{L(\theta_i + \delta) - L(\theta_i - \delta)}{2 \delta}	$$
842,7_neural_networks_backpropagation.ipynb,53,markdown,slide,5,Problems:	1. Not exact	1. Too expensive	- **Each parameter** $\theta_i$ requires 2 evaluations of $L$	- The total complexity is proportional to the number of parameters $\theta$
843,7_neural_networks_backpropagation.ipynb,54,markdown,slide,17,"## Exercise 2		Consider the univariate function $f(x)$ with the derivative $f'(x)$.		Prove that the estimation of the derivative	$$	f'(x) \approx d_1(x) = \dfrac{f(x + \delta) - f(x - \delta)}{2 \delta}	$$	is more precice than the ""naïve"" estimation	$$	f'(x) \approx d_2(x) = \dfrac{f(x + \delta) - f(x)}{\delta}	$$	in the following sense:	$$|f'(x) - d_1(x)| = O(\delta^2)\textrm{ for all }x$$	$$|f'(x) - d_2(x)| = O(\delta)\textrm{ for all }x$$		**Hint:** use Taylor series of $f$ at $x$."
844,7_neural_networks_backpropagation.ipynb,55,markdown,slide,1,**Option 2. Analytical differentiation**
845,7_neural_networks_backpropagation.ipynb,56,markdown,slide,6,"Recall that the loss function is the average of individual losses:	$$	L(X, y, h) = \dfrac{1}{N}\sum\limits_{1 \leq n \leq N} \ell(y_n, h(x_n))	$$		So it is sufficient to calculate the derivative of $\ell(y, h(x))$ wrt $a_1, \dots, a_K, b_1, \dots, b_K, w_1, \dots, w_K$."
846,7_neural_networks_backpropagation.ipynb,57,markdown,slide,3,$$	\dfrac{\partial \ell}{\partial w_k} =	$$
847,7_neural_networks_backpropagation.ipynb,58,markdown,slide,3,$$	= \dfrac{\partial}{\partial w_k}\frac{1}{2}(y - h(x))^2 =	$$
848,7_neural_networks_backpropagation.ipynb,59,markdown,slide,3,$$	= \underbrace{(y - h(x))}_{\frac{\partial \ell}{\partial h}} \cdot \dfrac{\partial h}{\partial w_k} =	$$
849,7_neural_networks_backpropagation.ipynb,60,markdown,slide,3,$$	= \underbrace{(y - h(x))}_{\frac{\partial \ell}{\partial h}} \cdot \underbrace{g(a_k x + b_k)}_{\frac{\partial h}{\partial w_k}}	$$
850,7_neural_networks_backpropagation.ipynb,61,markdown,slide,3,$$	\dfrac{\partial \ell}{\partial a_k} =	$$
851,7_neural_networks_backpropagation.ipynb,62,markdown,slide,3,$$	= \dfrac{\partial}{\partial a_k}\frac{1}{2}(y - h(x))^2 =	$$
852,7_neural_networks_backpropagation.ipynb,63,markdown,slide,3,$$	= \underbrace{(y - h(x))}_{\frac{\partial \ell}{\partial h}} \cdot \dfrac{\partial h}{\partial a_k} =	$$
853,7_neural_networks_backpropagation.ipynb,64,markdown,slide,3,$$	= \underbrace{(y - h(x))}_{\frac{\partial \ell}{\partial h}} \cdot \underbrace{w_k}_{\frac{\partial h}{\partial g}} \cdot \underbrace{g'(a_k x + b_k) \cdot x}_{\frac{\partial g(a_k x + b)}{\partial a_k}}	$$
854,7_neural_networks_backpropagation.ipynb,65,markdown,slide,4,$$	\dfrac{\partial \ell}{\partial b_k} =	$$	
855,7_neural_networks_backpropagation.ipynb,66,markdown,slide,3,$$	= \dfrac{\partial}{\partial b_k}\frac{1}{2}(y - h(x))^2 =	$$
856,7_neural_networks_backpropagation.ipynb,67,markdown,slide,3,$$	= \underbrace{(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \dfrac{\partial h}{\partial b_k} =	$$
857,7_neural_networks_backpropagation.ipynb,68,markdown,slide,3,$$	= \underbrace{(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \underbrace{w_k}_{\frac{\partial h}{\partial g}} \cdot \underbrace{g'(a_k x + b_k)}_{\frac{\partial g(a_k x + b_k)}{\partial b_k}}	$$
858,7_neural_networks_backpropagation.ipynb,69,markdown,slide,7,"Analytical inference is exact, but it should be performed for each $\ell$ and $h$ from scratch.	<!--@slideshow fragment-->	For example, if instead of $h$ we use	$$	\tilde h(x) = \sum\limits_{1 \leq k \leq K} w_k g(a_k x + b_k) \color{red}{+ s_k}	$$	then we need to compute all the derivatives $\dfrac{\partial \ell}{\partial s_k}$."
859,7_neural_networks_backpropagation.ipynb,70,markdown,slide,2,## Colab quiz 2	Choose the correct derivative.
860,7_neural_networks_backpropagation.ipynb,71,code,-,2,enable_mathjax_in_cell()	quiz_derivative()()
861,7_neural_networks_backpropagation.ipynb,72,markdown,slide,17,"Fortunately, computation of derivatives can be done **algorithmically** in a very efficient way.		Note that the expressions	$$	\dfrac{\partial \ell}{\partial w_k} = \underbrace{(y - h(x))}_{\frac{\partial \ell}{\partial h}} \cdot \underbrace{g(a_k x + b_k)}_{\frac{\partial h}{\partial w_k}}	$$		$$	\dfrac{\partial \ell}{\partial a_k} = \underbrace{(y - h(x))}_{\frac{\partial \ell}{\partial h}} \cdot \underbrace{w_k}_{\frac{\partial h}{\partial g}} \cdot \underbrace{g'(a_k x + b_k) \cdot x}_{\frac{\partial g(a_k x + b)}{\partial a_k}}	$$		$$	\dfrac{\partial \ell}{\partial b_k} =\underbrace{(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \underbrace{w_k}_{\frac{\partial h}{\partial g}} \cdot \underbrace{g'(a_k x + b_k)}_{\frac{\partial g(a_k x + b_k)}{\partial b_k}}	$$	have common parts:	- all of them share $\dfrac{\partial \ell}{\partial h}$	- $\dfrac{\partial \ell}{\partial a_k}$, $\dfrac{\partial \ell}{\partial b_k}$ also share $\dfrac{\partial h}{\partial g}$"
862,7_neural_networks_backpropagation.ipynb,73,markdown,-,3,This observation brings us to		**Option 3. Computational graphs and backpropagation.**
863,7_neural_networks_backpropagation.ipynb,74,markdown,slide,5,"# Computational graphs and backpropagation		**Our goal**: compute the derivative of a multivariate function $F$.		**Example**: $F(\alpha, \beta) = f(\alpha \cdot \beta)$, where $f$ is a scalar function with the derivative $f'$."
864,7_neural_networks_backpropagation.ipynb,75,markdown,slide,3,"$$	\dfrac{\partial F}{\partial \alpha}(\alpha, \beta)	$$"
865,7_neural_networks_backpropagation.ipynb,76,markdown,slide,3,$$	= \dfrac{\partial f}{\partial \alpha}(\alpha \cdot \beta)	$$
866,7_neural_networks_backpropagation.ipynb,77,markdown,slide,3,$$	= f'(\alpha \cdot \beta) \dfrac{\partial (\alpha \cdot \beta)}{\partial \alpha}	$$
867,7_neural_networks_backpropagation.ipynb,78,markdown,slide,3,$$	= \beta f'(\alpha \cdot \beta)	$$
868,7_neural_networks_backpropagation.ipynb,79,markdown,slide,3,"$$	\dfrac{\partial F}{\partial \beta}(\alpha, \beta)	$$"
869,7_neural_networks_backpropagation.ipynb,80,markdown,slide,2,$$= \dfrac{\partial f}{\partial \beta}(\alpha \cdot \beta)	$$
870,7_neural_networks_backpropagation.ipynb,81,markdown,slide,2,$$= f'(\alpha \cdot \beta) \dfrac{\partial (\alpha \cdot \beta)}{\partial \beta}	$$
871,7_neural_networks_backpropagation.ipynb,82,markdown,slide,2,$$= \alpha f'(\alpha \cdot \beta)	$$
872,7_neural_networks_backpropagation.ipynb,83,markdown,slide,1,## Colab demo: computational graph
873,7_neural_networks_backpropagation.ipynb,84,code,-,11,"alpha = r""$\alpha$""	beta = r""$\beta$""	mul = r""$\times$""	f = r""$f$""		connections = [	(alpha, mul, r""$\alpha$"", r""$\beta f'(\alpha \cdot \beta)$"" ""\n"" r""$\left[\dfrac{\partial (\alpha\cdot\beta)}{\partial\alpha} = \beta\right]$""),	(beta, mul, r""$\beta$"", r""$\alpha f'(\alpha \cdot \beta)$"" ""\n"" r""$\left[\dfrac{\partial (\alpha\cdot\beta)}{\partial\beta} = \alpha\right]$""),	(mul, f, r""$\alpha\cdot\beta$"", r""$f'(\alpha \cdot \beta)$"" ""\n"" r""$\left[ \dfrac{\partial f(\alpha\cdot\beta)}{\partial(\alpha\cdot\beta)} = f'(\alpha\cdot\beta) \right]$""),	]	demo_computational_graph(connections, title=r""$F(\alpha, \beta) = f(\alpha \cdot \beta$)"")"
874,7_neural_networks_backpropagation.ipynb,85,markdown,slide,1,The computational graph suggests the following algorithm to compute derivatives:
875,7_neural_networks_backpropagation.ipynb,86,markdown,slide,1,"each node $n$ with inputs $i_1, i_2, \dots$"
876,7_neural_networks_backpropagation.ipynb,87,markdown,slide,1,- Receives the derivative of $F$ w.r.t. its value $\dfrac{\partial F}{\partial n}$
877,7_neural_networks_backpropagation.ipynb,88,markdown,slide,1,"- Computes the derivatives of its value w.r.t. its inputs: $\dfrac{\partial n}{\partial i_1}, \dfrac{\partial n}{\partial i_2}, \dots$"
878,7_neural_networks_backpropagation.ipynb,89,markdown,slide,2,"- For each input $i_k$, **propagates back** the derivatives of $F$ wrt $i_k$ using chain rule: $\dfrac{\partial F}{\partial i_k} = \dfrac{\partial F}{\partial n} \cdot \dfrac{\partial n}{\partial i_k}$	"
879,7_neural_networks_backpropagation.ipynb,90,markdown,slide,1,This algorithm is called **backpropagation**.
880,7_neural_networks_backpropagation.ipynb,91,markdown,slide,1,## Colab demo: more examples of backpropagation
881,7_neural_networks_backpropagation.ipynb,92,markdown,-,7,"**Example**: $F(\alpha, \beta) = f(\alpha + \beta)$	$$	\dfrac{\partial F}{\partial \alpha}(\alpha, \beta) = \dfrac{\partial f}{\partial \alpha}(\alpha + \beta) = f'(\alpha + \beta) \dfrac{\partial (\alpha + \beta)}{\partial \alpha} = f'(\alpha + \beta)	$$	$$	\dfrac{\partial F}{\partial \beta}(\alpha, \beta) = \dfrac{\partial f}{\partial \beta}(\alpha + \beta) = f'(\alpha + \beta) \dfrac{\partial (\alpha + \beta)}{\partial \beta} = f'(\alpha + \beta)	$$"
882,7_neural_networks_backpropagation.ipynb,93,code,-,11,"alpha = r""$\alpha$""	beta = r""$\beta$""	plus = r""$+$""	f = r""$f$""		connections = [	(alpha, plus, r""$\alpha$"", r""$f'(\alpha + \beta)$""),	(beta, plus, r""$\beta$"", r""$f'(\alpha + \beta)$""),	(plus, f, r""$\alpha + \beta$"", r""$f'(\alpha + \beta)$""),	]	demo_computational_graph(connections, title=r""$F(\alpha, \beta) = f(\alpha + \beta)$"")"
883,7_neural_networks_backpropagation.ipynb,94,markdown,-,4,"**Example:** $F(\alpha) = f(g(\alpha))$, where $g$ is a univariate function with the derivative $g'$.	$$	\dfrac{\partial F}{\partial \alpha}(\alpha) = \dfrac{\partial f(g(\alpha))}{\partial \alpha} = \dfrac{\partial f}{\partial g}(g(\alpha)) \cdot \dfrac{\partial g(\alpha)}{\partial \alpha} = f'(g(\alpha))\cdot g'(\alpha)	$$"
884,7_neural_networks_backpropagation.ipynb,95,code,-,9,"alpha = r""$\alpha$""	g = r""$g$""	f = r""$f$""		connections = [	(alpha, g, r""$\alpha$"", r""$f'(g(\alpha)) \cdot g'(\alpha)$""),	(g, f, r""$g(\alpha)$"", r""$f'(g(\alpha))$""),	]	demo_computational_graph(connections, title=r""$F(\alpha) = f(g(\alpha))$"")"
885,7_neural_networks_backpropagation.ipynb,96,markdown,slide,1,## Colab quiz 3
886,7_neural_networks_backpropagation.ipynb,97,code,-,2,enable_mathjax_in_cell()	quiz_correct_computational_graph()()
887,7_neural_networks_backpropagation.ipynb,98,markdown,-,1,"**Example**: $F(\alpha, \beta, \gamma) = f(\alpha \ln \beta + 3\gamma)$"
888,7_neural_networks_backpropagation.ipynb,99,code,-,24,"alpha = r""$\alpha$""	beta = r""$\beta$""	gamma = r""$\gamma$""	ln = r""$\ln$""	f = r""$f$""	plus = r""$+$""	mul = r""$\times$""	mul3 = r""$\times 3$""		connections = [	(alpha, mul, r""$\alpha$"", r""$\ln\beta f'(\alpha\ln\beta + 3\gamma)$""),	(beta, ln, r""$\beta$"", r""$\dfrac{\alpha}{\beta}f'(\alpha\ln\beta + 3\gamma)$"" ""\n"" r""$\left[\dfrac{\partial\ln\beta}{\partial\beta} = \dfrac{1}{\beta}\right]$""),	(ln, mul, r""$\ln\beta$"", r""$\alpha f'(\alpha\ln\beta + 3\gamma)$""),	(mul, plus, r""$\alpha\ln\beta$"", r""$f'(\alpha\ln\beta + 3\gamma)$""),	(gamma, mul3, r""$\gamma$"", r""$3f'(\alpha\ln\beta + 3\gamma)$"" ""\n"" r""$\left[\dfrac{\partial (3\cdot\gamma)}{\partial \gamma} = 3\right]$""),	(mul3, plus, r""$3\gamma$"", r""$f'(\alpha\ln\beta + 3\gamma)$""),	(plus, f, r""$\alpha\ln\beta + 3\gamma$"", r""$f'(\alpha\ln\beta + 3\gamma)$"")	]	demo_computational_graph(	connections,	title=r""$F(\alpha, \beta, \gamma) = f(\alpha\ln\beta + 3\gamma$)"",	font_size=15,	node_size=400	)"
889,7_neural_networks_backpropagation.ipynb,100,markdown,slide,6,	A node of computational graph may have many _outputs_.		**Example**: $F(t) = x(t) \times e^{y(t)}$.		$F$ depends on $x$ and $y$ that depend on $t$.
890,7_neural_networks_backpropagation.ipynb,101,markdown,slide,1,**Solution**: use _total derivative_.
891,7_neural_networks_backpropagation.ipynb,102,markdown,slide,3,"The connection between $\Delta F, \Delta x, \Delta y$ and partial derivatives:		$$\Delta F \approx \Delta x \dfrac{\partial F}{\partial x} + \Delta y \dfrac{\partial F}{\partial y}$$"
892,7_neural_networks_backpropagation.ipynb,103,markdown,slide,2,Divide both sides by $\Delta t$:	$$\dfrac{\Delta F}{\Delta t} \approx \dfrac{\Delta x}{\Delta t} \dfrac{\partial F}{\partial x} + \dfrac{\Delta y}{\Delta t} \dfrac{\partial F}{\partial y} $$
893,7_neural_networks_backpropagation.ipynb,104,markdown,slide,3,$$\Rightarrow \dfrac{d F}{d t} = \dfrac{d x}{d t} \dfrac{\partial F}{\partial x} + \dfrac{d y}{d t} \dfrac{\partial F}{\partial y}$$		> The incoming gradients add up.
894,7_neural_networks_backpropagation.ipynb,105,markdown,slide,1,## Colab demo: computational graph for $F(t) = x(t)\times e^{y(t)}$
